Unnamed: 0,Name,AuthorId,Rank,NormalizedName,LastKnownAffiliationId,PaperCount,CitationCount,Unknown,CreateDate
245,Stéphane Bonhomme,2113020548.0,16131.0,stephane bonhomme,40347166.0,85.0,50.0,1066.0,2016-06-24
250,Dimitri Vayanos,172070303.0,14114.0,dimitri vayanos,909854389.0,128.0,73.0,5758.0,2016-06-24
251,Mar Reguant,1857706295.0,16733.0,mar reguant,111979921.0,41.0,23.0,535.0,2016-06-24
252,R. Porter,2684153923.0,20128.0,r porter,118347636.0,3.0,3.0,0.0,2017-06-30
253,Bryan Graham,2216279746.0,16991.0,bryan graham,91045830.0,12.0,10.0,436.0,2016-06-24
256,C. Harris,3176041923.0,20533.0,c harris,,2.0,2.0,0.0,2021-07-05
257,M. Armstrong,2784361968.0,20014.0,m armstrong,197604219.0,2.0,2.0,12.0,2018-02-02
260,Anna Mikusheva,1990793873.0,16876.0,anna mikusheva,63966007.0,38.0,24.0,420.0,2016-06-24
263,G. Mailath,3062417998.0,19808.0,g mailath,,2.0,2.0,17.0,2020-08-24
265,Debraj Ray,3167509631.0,19544.0,debraj ray,196608512.0,4.0,4.0,18.0,2021-06-22
266,Marina Halac,2011811955.0,16843.0,marina halac,32971472.0,40.0,20.0,490.0,2016-06-24
267,M. Piccione,3008743763.0,20533.0,m piccione,,2.0,2.0,0.0,2020-03-06
268,Terri Kneeland,2724805924.0,18685.0,terri kneeland,45129253.0,8.0,6.0,72.0,2017-07-14
269,Valentina Corradi,240781531.0,15183.0,valentina corradi,28290843.0,149.0,109.0,2415.0,2016-06-24
270,Thomas Mariotti,2099917298.0,15320.0,thomas mariotti,17866349.0,102.0,63.0,1789.0,2016-06-24
272,Stephen Morris,2133699262.0,19273.0,stephen morris,200813526.0,4.0,2.0,19.0,2016-06-24
274,Philippe Jehiel,152288754.0,14493.0,philippe jehiel,45129253.0,190.0,121.0,4034.0,2016-06-24
276,Mike Elsby,2579635227.0,19703.0,mike elsby,,2.0,2.0,22.0,2017-01-26
277,Timothy Besley,523865281.0,12745.0,timothy besley,909854389.0,459.0,330.0,30371.0,2016-06-24
278,M. Meyer,2151826721.0,19516.0,m meyer,181369854.0,4.0,4.0,16.0,2016-06-24
281,Ian Tonks,1967221115.0,15482.0,ian tonks,36234482.0,160.0,132.0,1807.0,2016-06-24
286,Felix Kubler,2011654080.0,15255.0,felix kubler,202697423.0,166.0,102.0,1603.0,2016-06-24
287,Fuhito Kojima,2106979722.0,15501.0,fuhito kojima,97018004.0,89.0,68.0,2262.0,2016-06-24
288,Georg Weizsäcker,279529157.0,15829.0,georg weizsacker,39343248.0,68.0,38.0,1328.0,2016-06-24
291,K. Schmidt,2561419890.0,18832.0,k schmidt,1118541.0,2.0,2.0,199.0,2017-01-06
293,Matthias Doepke,2248365876.0,19534.0,matthias doepke,142262071.0,3.0,2.0,15.0,2016-06-24
294,Luca Fornaro,2734834931.0,16959.0,luca fornaro,170486558.0,38.0,20.0,315.0,2017-07-21
296,David Myatt,1978331266.0,18043.0,david myatt,,13.0,4.0,46.0,2016-06-24
297,Bent Nielsen,2139043384.0,15153.0,bent nielsen,40120149.0,145.0,104.0,2274.0,2016-06-24
298,Thomas Le Barbanchon,162688134.0,16263.0,thomas le barbanchon,71209653.0,69.0,41.0,562.0,2016-06-24
299,Ann Law,2764385481.0,17848.0,ann law,183935753.0,3.0,3.0,304.0,2017-10-27
300,Dirk Krueger,2305374786.0,14241.0,dirk krueger,79576946.0,189.0,101.0,5145.0,2016-06-24
304,Joachim Freyberger,2012169871.0,17561.0,joachim freyberger,135310074.0,24.0,15.0,212.0,2016-06-24
305,Johannes Stroebel,3018850254.0,19594.0,johannes stroebel,8204097.0,4.0,4.0,12.0,2020-05-01
307,Shengxing Zhang,2867637356.0,19164.0,shengxing zhang,,2.0,2.0,11.0,2018-07-19
308,S. Morris,2196983111.0,18687.0,s morris,1307034911.0,8.0,6.0,56.0,2016-06-24
310,Peter Arcidiacono,2149600978.0,14984.0,peter arcidiacono,1321305853.0,131.0,84.0,3139.0,2016-06-24
311,Magne Mogstad,2909849576.0,20533.0,magne mogstad,,2.0,2.0,0.0,2019-01-25
312,Maitreesh Ghatak,1780997049.0,14542.0,maitreesh ghatak,909854389.0,180.0,127.0,6198.0,2016-06-24
313,C. Meghir,3174611795.0,19617.0,c meghir,,5.0,5.0,0.0,2021-07-05
316,Francesca Molinari,2163884724.0,16018.0,francesca molinari,205783295.0,80.0,44.0,1269.0,2016-06-24
318,Joshua Schwartzstein,1822472038.0,16797.0,joshua schwartzstein,136199984.0,29.0,21.0,751.0,2016-06-24
319,Christopher Wallace,2893026166.0,20221.0,christopher wallace,133999245.0,2.0,2.0,10.0,2018-10-05
322,Jon Steinsson,677460149.0,15113.0,jon steinsson,78577930.0,83.0,41.0,3149.0,2016-06-24
323,Hyun Song Shin,3216557742.0,20496.0,shin hyun song,,2.0,1.0,1.0,2021-12-06
324,Francisco Buera,3177260599.0,19809.0,francisco buera,232641801.0,3.0,3.0,5.0,2021-07-05
325,A. Banerji,2976686906.0,18334.0,a banerji,136199984.0,15.0,15.0,50.0,2019-10-03
326,Martin Cripps,2158697556.0,18835.0,martin cripps,57030419.0,8.0,7.0,53.0,2016-06-24
327,M. Coles,3073633764.0,20533.0,m coles,,2.0,2.0,0.0,2020-08-24
328,Rohit Rahi,2137603084.0,16419.0,rohit rahi,909854389.0,46.0,23.0,613.0,2016-06-24
329,Toru Kitagawa,2106797131.0,19010.0,toru kitagawa,,6.0,4.0,11.0,2016-06-24
331,James Dow,2162596180.0,19183.0,james dow,107603542.0,3.0,3.0,26.0,2016-06-24
332,Teodora Boneva,3217430638.0,19911.0,teodora boneva,135140700.0,2.0,2.0,20.0,2021-12-06
333,Patrick Kline,2343353932.0,15058.0,patrick kline,95457486.0,97.0,45.0,3722.0,2016-06-24
334,Christoph Rothe,2274789290.0,16680.0,christoph rothe,177802217.0,56.0,32.0,569.0,2016-06-24
336,Matteo Maggiori,823552993.0,15880.0,matteo maggiori,97018004.0,58.0,28.0,1046.0,2016-06-24
337,Guillaume Plantin,207863575.0,15503.0,guillaume plantin,17866349.0,106.0,69.0,1721.0,2016-06-24
338,Jonathan Levin,2526172747.0,14416.0,jonathan levin,97018004.0,153.0,93.0,6011.0,2016-10-07
340,G. Ridder,2773225534.0,20533.0,g ridder,865915315.0,2.0,2.0,0.0,2017-12-22
341,Philipp Schmidt-Dengler,235685803.0,16451.0,philipp schmidtdengler,129774422.0,53.0,36.0,604.0,2016-06-24
343,N. Shephard,3187510058.0,20397.0,n shephard,179059509.0,2.0,2.0,4.0,2021-08-16
344,Manuel Amador,2793145738.0,18362.0,manuel amador,36258959.0,15.0,15.0,16.0,2018-03-29
345,Abhijit Banerjee,2903425026.0,19829.0,abhijit banerjee,,2.0,2.0,30.0,2018-12-11
346,Giovanni L. Violante,950463456.0,14131.0,giovanni l violante,20089843.0,193.0,105.0,7228.0,2016-06-24
347,Xiaohong Chen,2655322273.0,17878.0,xiaohong chen,,12.0,12.0,166.0,2017-06-30
348,C. R. Bean,2632055996.0,20533.0,c r bean,,2.0,2.0,0.0,2017-06-30
349,David Dorn,2053462145.0,18392.0,david dorn,32389192.0,12.0,12.0,82.0,2016-06-24
350,Daniel Garrett,2064345361.0,18275.0,daniel garrett,168719708.0,16.0,16.0,37.0,2016-06-24
351,D. Canning,3164575826.0,20512.0,d canning,5388228.0,2.0,2.0,2.0,2021-06-07
353,Mirko Wiederholt,2094347445.0,16293.0,mirko wiederholt,205092303.0,49.0,34.0,1052.0,2016-06-24
354,Philipp Kircher,2291462201.0,19919.0,philipp kircher,8204097.0,2.0,2.0,48.0,2016-06-24
355,Guillermo Ordonez,2182932939.0,20345.0,guillermo ordonez,,2.0,2.0,4.0,2016-06-24
356,H. Shin,2697338853.0,20128.0,h shin,2802905097.0,3.0,3.0,0.0,2017-06-30
357,M. J. Keen,2913502386.0,18563.0,m j keen,901543202.0,4.0,4.0,48.0,2019-02-21
358,Gino Gancia,1944277062.0,15868.0,gino gancia,166337079.0,96.0,46.0,1047.0,2016-06-24
359,Timo Boppart,2656240613.0,16646.0,timo boppart,161593684.0,48.0,25.0,295.0,2017-06-30
360,Rachel Griffith,2155660295.0,13419.0,rachel griffith,28407311.0,339.0,258.0,15278.0,2016-06-24
361,Olivier Tercieux,1724808014.0,16421.0,olivier tercieux,57995698.0,84.0,43.0,467.0,2016-06-24
362,Ruben Enikolopov,1546412119.0,15597.0,ruben enikolopov,116555385.0,91.0,53.0,1708.0,2016-06-24
363,Syngjoo Choi,2107831275.0,16010.0,syngjoo choi,139264467.0,77.0,53.0,1136.0,2016-06-24
365,Gharad Bryan,2963417100.0,20369.0,gharad bryan,32971472.0,2.0,2.0,3.0,2019-07-30
366,Michael Callen,1988077927.0,16462.0,michael callen,909854389.0,60.0,47.0,872.0,2016-06-24
367,Miklós Koren,2420777612.0,15676.0,miklos koren,198945027.0,73.0,48.0,1394.0,2016-06-24
370,Matthew Elliott,2484236477.0,19239.0,matthew elliott,,5.0,5.0,10.0,2016-08-23
371,Marco Battaglini,2119038958.0,14970.0,marco battaglini,205783295.0,143.0,70.0,2360.0,2016-06-24
372,Los Angeles,2507986835.0,20128.0,los angeles,,3.0,3.0,0.0,2016-09-16
373,Stephan Lauermann,2736868466.0,17291.0,stephan lauermann,135140700.0,40.0,25.0,188.0,2017-07-31
374,Nicolas Coeurdacier,305399959.0,15918.0,nicolas coeurdacier,205092303.0,76.0,40.0,1497.0,2016-06-24
376,Gita Gopinath,1907944430.0,14653.0,gita gopinath,136199984.0,136.0,72.0,3724.0,2016-06-24
377,Peter Kondor,1215402516.0,19245.0,peter kondor,,2.0,2.0,33.0,2016-06-24
378,Benjamin Moll,2143422909.0,19473.0,moll benjamin,,2.0,1.0,18.0,2016-06-24
379,Simon Lee,2777816603.0,17899.0,simon lee,183623424.0,15.0,15.0,193.0,2018-01-05
380,Monica Martinez-Bravo,2026960177.0,17314.0,monica martinezbravo,30588936.0,33.0,20.0,223.0,2016-06-24
384,Alfred Galichon,3210015407.0,20533.0,alfred galichon,,2.0,2.0,0.0,2021-11-08
386,Hélène Rey,2231693846.0,13813.0,helene rey,61544103.0,196.0,119.0,7151.0,2016-06-24
387,Navin Kartik,1362851725.0,15780.0,navin kartik,78577930.0,66.0,45.0,1852.0,2016-06-24
